"id","date","state_name","state_code","cgst","sgst","igst","cess"
2638,"2023-05-01","Lakshadweep","31",0.07,0.09,1.92,0.0
2639,"2023-05-01","Madhya Pradesh","23",764.11,987.45,947.92,681.89
2640,"2023-05-01","Maharashtra","27",6480.71,7620.58,7620.23,1814.91
2641,"2023-05-01","Manipur","14",13.33,23.45,2.45,0.2
2642,"2023-05-01","Meghalaya","17",42.55,55.6,113.41,2.74
2643,"2023-05-01","Mizoram","15",13.72,20.89,3.38,0.03
2644,"2023-05-01","Nagaland","13",15.44,21.15,10.76,4.64
2645,"2023-05-01","Odisha","21",1029.25,1254.92,1337.55,776.01
2646,"2023-05-01","Other Territory","97",8.86,15.86,175.97,0.0
2647,"2023-05-01","Puducherry","34",23.75,36.04,142.41,0.1
2648,"2023-05-01","Punjab","03",406.31,638.02,663.11,37.04
2649,"2023-05-01","Rajasthan","08",1077.56,1385.88,1337.91,122.23
2650,"2023-05-01","Sikkim","11",25.83,30.59,277.96,0.04
2651,"2023-05-01","Tamil Nadu","33",2398.49,3101.15,2783.83,669.3
2652,"2023-05-01","Telangana","36",1104.21,1448.15,1391.22,563.02
2653,"2023-05-01","The Dadra And Nagar Haveli And Daman And Diu","38",35.85,47.04,239.82,1.3
2654,"2023-05-01","Tripura","16",27.76,39.55,7.04,0.32
2655,"2023-05-01","Uttar Pradesh","09",1744.59,2383.89,2270.8,1069.08
2656,"2023-05-01","Uttarakhand","05",307.4,411.49,702.97,9.32
2657,"2023-05-01","West Bengal","19",1625.34,1952.4,1197.47,387.08
2658,"2023-06-01","Andaman And Nicobar Islands","35",11.49,16.21,8.15,0.13
2659,"2023-06-01","Andhra Pradesh","28",943.38,1187.64,1120.49,225.91
2660,"2023-06-01","Arunachal Pradesh","12",35.46,46.61,8.49,0.05
2661,"2023-06-01","Assam","18",390.44,471.72,294.57,56.32
2662,"2023-06-01","Bihar","10",419.22,653.73,179.64,184.47
2663,"2023-06-01","Cbic","98",0.0,0.0,179.62,0.0
2664,"2023-06-01","Chandigarh","04",50.51,64.25,111.55,0.76
2665,"2023-06-01","Chhattisgarh","22",606.55,706.2,1030.82,668.47
2666,"2023-06-01","Delhi","07",990.07,1161.86,2489.68,102.51
2667,"2023-06-01","Goa","30",139.11,178.46,158.63,4.24
2668,"2023-06-01","Gujarat","24",2808.4,3500.3,3134.63,676.38
2669,"2023-06-01","Haryana","06",1329.12,1694.81,4427.96,536.3
2670,"2023-06-01","Himachal Pradesh","02",165.04,225.72,446.91,2.94
2671,"2023-06-01","Jammu And Kashmir","01",194.37,256.92,125.42,11.97
2672,"2023-06-01","Jharkhand","20",524.08,696.62,1036.28,573.23
2673,"2023-06-01","Karnataka","29",2568.52,3098.19,4143.6,1382.89
2674,"2023-06-01","Kerala","32",1029.68,1284.25,407.81,3.35
2675,"2023-06-01","Ladakh","37",5.5,6.72,2.34,0.0
2676,"2023-06-01","Lakshadweep","31",10.51,10.59,0.76,0.0
2677,"2023-06-01","Madhya Pradesh","23",820.65,1037.27,889.85,637.44
2678,"2023-06-01","Maharashtra","27",7381.73,8453.56,8436.17,1827.32
2679,"2023-06-01","Manipur","14",25.0,31.53,3.83,0.0
2680,"2023-06-01","Meghalaya","17",36.79,44.02,111.31,2.03
2681,"2023-06-01","Mizoram","15",19.64,31.45,4.23,0.05
2682,"2023-06-01","Nagaland","13",30.69,33.84,10.47,4.2
2683,"2023-06-01","Odisha","21",1130.14,1322.65,1122.39,804.79
2684,"2023-06-01","Other Territory","97",16.14,24.68,186.59,0.0
2685,"2023-06-01","Puducherry","34",25.96,41.11,143.1,0.21
2686,"2023-06-01","Punjab","03",505.12,726.45,694.14,40.22
2687,"2023-06-01","Rajasthan","08",1100.47,1394.85,1271.81,124.87
2688,"2023-06-01","Sikkim","11",20.7,25.27,241.49,0.05
2689,"2023-06-01","Tamil Nadu","33",2574.6,3253.75,3052.98,719.31
2690,"2023-06-01","Telangana","36",1242.12,1575.13,1326.67,537.47
2691,"2023-06-01","The Dadra And Nagar Haveli And Daman And Diu","38",41.21,52.59,245.16,1.06
2692,"2023-06-01","Tripura","16",29.19,38.54,7.35,0.08
2693,"2023-06-01","Uttar Pradesh","09",1869.7,2562.73,2308.25,1363.47
2694,"2023-06-01","Uttarakhand","05",327.37,438.6,745.08,11.5
2695,"2023-06-01","West Bengal","19",1594.03,1943.64,1148.19,368.01
2696,"2023-07-01","Andaman And Nicobar Islands","35",7.41,11.18,12.11,0.1
2697,"2023-07-01","Andhra Pradesh","28",899.4,1198.61,1254.72,240.68
2698,"2023-07-01","Arunachal Pradesh","12",28.3,37.08,8.25,0.06
2699,"2023-07-01","Assam","18",360.69,450.52,299.65,71.9
2700,"2023-07-01","Bihar","10",410.38,717.86,181.51,178.06
2701,"2023-07-01","Cbic","98",0.0,0.0,209.19,0.0
2702,"2023-07-01","Chandigarh","04",41.23,56.72,118.26,0.86
2703,"2023-07-01","Chhattisgarh","22",516.0,627.31,1017.76,643.51
2704,"2023-07-01","Delhi","07",1029.98,1221.42,3053.18,100.8
2705,"2023-07-01","Goa","30",131.03,173.21,219.81,3.68
2706,"2023-07-01","Gujarat","24",2679.04,3292.7,3184.55,631.04
2707,"2023-07-01","Haryana","06",1222.74,1609.86,4571.32,549.03
2708,"2023-07-01","Himachal Pradesh","02",162.58,232.94,518.77,2.56
2709,"2023-07-01","Jammu And Kashmir","01",162.69,234.0,141.35,10.98
2710,"2023-07-01","Jharkhand","20",538.84,721.04,1016.77,581.9
2711,"2023-07-01","Karnataka","29",2574.96,3181.08,4300.3,1449.12
2712,"2023-07-01","Kerala","32",846.91,1093.31,438.67,2.34
2713,"2023-07-01","Ladakh","37",8.47,11.0,3.1,0.03
2714,"2023-07-01","Lakshadweep","31",0.67,1.5,0.18,0.0
2715,"2023-07-01","Madhya Pradesh","23",794.89,1044.94,900.37,584.85
2716,"2023-07-01","Maharashtra","27",6795.84,7957.64,9499.49,1811.06
2717,"2023-07-01","Manipur","14",15.65,22.53,3.82,0.04
2718,"2023-07-01","Meghalaya","17",44.42,50.42,80.23,0.29
2719,"2023-07-01","Mizoram","15",14.07,22.03,2.97,0.07
2720,"2023-07-01","Nagaland","13",13.83,18.19,7.99,2.94
2721,"2023-07-01","Odisha","21",1096.55,1300.33,1094.59,753.93
2722,"2023-07-01","Other Territory","97",10.64,19.34,195.68,0.0
2723,"2023-07-01","Puducherry","34",27.18,41.35,146.75,0.27
2724,"2023-07-01","Punjab","03",489.38,727.31,739.82,43.9
2725,"2023-07-01","Rajasthan","08",1088.63,1380.13,1408.09,111.14
2726,"2023-07-01","Sikkim","11",21.94,29.51,262.42,0.1
2727,"2023-07-01","Tamil Nadu","33",2568.41,3300.0,3377.73,775.72
2728,"2023-07-01","Telangana","36",1210.5,1623.48,1453.15,561.91
2729,"2023-07-01","The Dadra And Nagar Haveli And Daman And Diu","38",44.48,56.17,253.21,0.28
2730,"2023-07-01","Tripura","16",31.03,39.53,6.97,0.57
2731,"2023-07-01","Uttar Pradesh","09",1995.75,2750.54,2608.52,1447.22
2732,"2023-07-01","Uttarakhand","05",318.28,415.18,863.17,10.49
2733,"2023-07-01","West Bengal","19",1570.54,1952.69,1236.96,367.65
2734,"2023-08-01","Andaman And Nicobar Islands","35",6.9,10.18,4.12,0.03
2735,"2023-08-01","Andhra Pradesh","28",860.78,1122.3,1196.49,299.15
2736,"2023-08-01","Arunachal Pradesh","12",30.8,39.7,11.88,0.04
2737,"2023-08-01","Assam","18",350.41,440.19,305.5,51.43
2738,"2023-08-01","Bihar","10",395.43,653.58,175.97,153.8
2739,"2023-08-01","Cbic","98",0.0,0.0,193.02,0.0
2740,"2023-08-01","Chandigarh","04",37.83,51.46,101.76,1.36
2741,"2023-08-01","Chhattisgarh","22",604.91,709.86,938.64,642.49
2742,"2023-08-01","Delhi","07",939.32,1113.4,2471.29,95.49
2743,"2023-08-01","Goa","30",137.74,173.71,195.88,1.69
2744,"2023-08-01","Gujarat","24",2617.37,3210.74,3288.57,648.08
2745,"2023-08-01","Haryana","06",1209.92,1584.52,4199.02,672.05
2746,"2023-08-01","Himachal Pradesh","02",132.33,181.75,409.73,1.35
2747,"2023-08-01","Jammu And Kashmir","01",146.52,220.48,146.06,10.03
2748,"2023-08-01","Jharkhand","20",523.4,801.7,829.0,566.73
2749,"2023-08-01","Karnataka","29",2479.8,3028.57,4193.21,1414.19
2750,"2023-08-01","Kerala","32",825.5,1035.4,443.0,2.07
2751,"2023-08-01","Ladakh","37",9.6,14.35,2.67,0.05
2752,"2023-08-01","Lakshadweep","31",0.5,0.45,2.49,0.0
2753,"2023-08-01","Madhya Pradesh","23",765.04,978.04,734.06,586.74
2754,"2023-08-01","Maharashtra","27",6236.95,7629.5,7580.58,1835.44
2755,"2023-08-01","Manipur","14",13.97,20.64,5.2,0.53
2756,"2023-08-01","Meghalaya","17",42.84,49.95,88.45,7.43
2757,"2023-08-01","Mizoram","15",11.67,17.28,2.91,0.05
2758,"2023-08-01","Nagaland","13",18.9,22.62,7.65,2.32
2759,"2023-08-01","Odisha","21",1153.31,1332.99,1205.2,716.77
2760,"2023-08-01","Other Territory","97",8.34,13.34,162.76,0.0
2761,"2023-08-01","Puducherry","34",27.67,43.35,159.9,0.33
2762,"2023-08-01","Punjab","03",419.86,602.96,758.99,30.95
2763,"2023-08-01","Rajasthan","08",1011.96,1264.81,1250.22,99.33
2764,"2023-08-01","Sikkim","11",25.52,41.79,252.16,0.02
2765,"2023-08-01","Tamil Nadu","33",2564.81,3300.84,2887.98,721.1
2766,"2023-08-01","Telangana","36",1108.72,1439.46,1369.0,475.56
2767,"2023-08-01","The Dadra And Nagar Haveli And Daman And Diu","38",39.19,50.75,233.03,1.56
2768,"2023-08-01","Tripura","16",26.99,35.84,15.37,0.04
2769,"2023-08-01","Uttar Pradesh","09",1765.56,2378.42,2059.48,1265.01
2770,"2023-08-01","Uttarakhand","05",309.16,382.06,653.02,8.68
2771,"2023-08-01","West Bengal","19",1468.83,1797.06,1166.79,367.33
2772,"2023-09-01","Andaman And Nicobar Islands","35",7.6,12.02,3.52,0.2
2773,"2023-09-01","Andhra Pradesh","28",864.83,1123.06,1357.77,312.19
2774,"2023-09-01","Arunachal Pradesh","12",30.56,37.01,13.56,0.04
2775,"2023-09-01","Assam","18",361.25,448.69,311.43,53.42
2776,"2023-09-01","Bihar","10",383.83,647.26,175.88,189.69
2777,"2023-09-01","Cbic","98",0.0,0.0,195.88,0.0
2778,"2023-09-01","Chandigarh","04",41.25,51.74,124.82,1.25
2779,"2023-09-01","Chhattisgarh","22",540.97,630.91,916.16,595.63
2780,"2023-09-01","Delhi","07",1040.61,1209.07,2490.2,108.67
2781,"2023-09-01","Goa","30",127.65,164.59,201.73,2.97
2782,"2023-09-01","Gujarat","24",2735.32,3399.91,3296.54,697.27
2783,"2023-09-01","Haryana","06",1187.63,1559.34,4645.48,616.53
2784,"2023-09-01","Himachal Pradesh","02",136.28,183.62,461.66,2.01
2785,"2023-09-01","Jammu And Kashmir","01",162.28,231.32,161.05,8.73
2786,"2023-09-01","Jharkhand","20",452.34,637.25,985.7,548.15
2787,"2023-09-01","Karnataka","29",2613.67,3468.48,4322.9,1288.02
2788,"2023-09-01","Kerala","32",873.38,1167.48,460.94,3.21
2789,"2023-09-01","Ladakh","37",13.1,18.39,3.38,0.11
2790,"2023-09-01","Lakshadweep","31",0.65,0.78,0.17,0.0
2791,"2023-09-01","Madhya Pradesh","23",788.13,989.23,722.77,617.54
2792,"2023-09-01","Maharashtra","27",6841.3,8008.83,8479.33,1807.11
2793,"2023-09-01","Manipur","14",23.47,29.23,3.57,0.13
2794,"2023-09-01","Meghalaya","17",34.91,41.48,85.48,2.9
2795,"2023-09-01","Mizoram","15",9.89,14.78,2.69,0.03
2796,"2023-09-01","Nagaland","13",15.06,23.26,9.51,3.75
2797,"2023-09-01","Odisha","21",1010.47,1197.37,1301.31,739.97
2798,"2023-09-01","Other Territory","97",19.52,23.38,163.66,0.0
2799,"2023-09-01","Puducherry","34",26.26,41.32,127.97,1.87
2800,"2023-09-01","Punjab","03",444.81,661.17,725.66,33.92
2801,"2023-09-01","Rajasthan","08",1046.2,1321.4,1346.26,155.27
2802,"2023-09-01","Sikkim","11",25.05,29.34,260.3,0.03
2803,"2023-09-01","Tamil Nadu","33",2689.9,3520.58,3486.41,784.57
2804,"2023-09-01","Telangana","36",1503.13,1880.52,1330.61,511.5
2805,"2023-09-01","The Dadra And Nagar Haveli And Daman And Diu","38",37.34,46.81,265.35,0.64
2806,"2023-09-01","Tripura","16",26.96,34.77,11.24,0.33
2807,"2023-09-01","Uttar Pradesh","09",1862.38,2517.55,2143.03,1321.48
2808,"2023-09-01","Uttarakhand","05",268.34,387.27,725.58,11.17
2809,"2023-09-01","West Bengal","19",1572.17,1897.96,1157.85,312.49
2810,"2023-10-01","Andaman And Nicobar Islands","35",10.65,13.83,4.12,0.04
2811,"2023-10-01","Andhra Pradesh","28",812.35,1099.69,1178.76,312.46
2812,"2023-10-01","Arunachal Pradesh","12",28.01,35.87,22.53,0.1
2813,"2023-10-01","Assam","18",409.08,521.61,316.86,65.37
2814,"2023-10-01","Bihar","10",380.28,639.26,190.9,195.87
2815,"2023-10-01","Cbic","98",0.0,0.0,199.81,0.0
2816,"2023-10-01","Chandigarh","04",42.45,53.7,112.06,1.66
2817,"2023-10-01","Chhattisgarh","22",531.34,636.66,966.89,546.48
2818,"2023-10-01","Delhi","07",1209.78,1425.11,5006.97,111.68
2819,"2023-10-01","Goa","30",156.24,197.55,172.67,3.47
2820,"2023-10-01","Gujarat","24",2616.16,3165.53,3289.85,658.64
2821,"2023-10-01","Haryana","06",1338.39,1772.88,4907.34,697.23
2822,"2023-10-01","Himachal Pradesh","02",176.15,231.7,476.15,1.25
2823,"2023-10-01","Jammu And Kashmir","01",167.86,246.67,171.27,7.35
2824,"2023-10-01","Jharkhand","20",512.96,690.15,1164.68,518.38
2825,"2023-10-01","Karnataka","29",2611.78,3302.93,4559.28,1496.61
2826,"2023-10-01","Kerala","32",836.91,1095.84,481.72,3.64
2827,"2023-10-01","Ladakh","37",14.29,23.19,5.43,0.42
2828,"2023-10-01","Lakshadweep","31",0.08,1.25,0.16,0.0
2829,"2023-10-01","Madhya Pradesh","23",828.75,1060.0,827.69,609.06
2830,"2023-10-01","Maharashtra","27",6817.12,7994.85,10610.6,1886.6
2831,"2023-10-01","Manipur","14",28.98,32.63,7.63,0.58
2832,"2023-10-01","Meghalaya","17",34.23,41.88,65.94,0.26
2833,"2023-10-01","Mizoram","15",14.87,20.98,3.53,0.06
2834,"2023-10-01","Nagaland","13",17.99,21.91,6.94,2.17
2835,"2023-10-01","Odisha","21",1051.33,1306.47,1121.7,697.44
2836,"2023-10-01","Other Territory","97",13.8,21.29,268.94,0.0
2837,"2023-10-01","Puducherry","34",29.0,41.93,139.51,1.13
2838,"2023-10-01","Punjab","03",470.96,686.86,791.37,32.08
2839,"2023-10-01","Rajasthan","08",1075.1,1370.52,1407.04,193.11
2840,"2023-10-01","Sikkim","11",21.97,30.75,273.35,0.03
2841,"2023-10-01","Tamil Nadu","33",2633.13,3502.19,3844.5,781.05
2842,"2023-10-01","Telangana","36",1213.17,1587.59,1525.41,541.47
2843,"2023-10-01","The Dadra And Nagar Haveli And Daman And Diu","38",42.55,56.56,273.85,0.28
2844,"2023-10-01","Tripura","16",30.68,40.82,19.78,0.05
2845,"2023-10-01","Uttar Pradesh","09",2052.32,2811.1,2677.14,1423.89
2846,"2023-10-01","Uttarakhand","05",379.42,550.34,894.56,10.1
2847,"2023-10-01","West Bengal","19",1451.71,1839.21,1200.77,361.59
2848,"2023-11-01","Andaman And Nicobar Islands","35",11.0,15.31,4.58,0.14
2849,"2023-11-01","Andhra Pradesh","28",830.31,1163.05,1731.79,367.97
2850,"2023-11-01","Arunachal Pradesh","12",32.41,39.56,19.76,0.5
2851,"2023-11-01","Assam","18",365.92,457.44,331.15,77.37
2852,"2023-11-01","Bihar","10",395.98,645.71,211.57,135.16
2853,"2023-11-01","Cbic","98",0.0,0.0,222.66,0.0
2854,"2023-11-01","Chandigarh","04",40.08,49.67,120.1,0.45
2855,"2023-11-01","Chhattisgarh","22",536.25,625.23,1124.17,650.06
2856,"2023-11-01","Delhi","07",1081.54,1275.82,2880.33,109.38
2857,"2023-11-01","Goa","30",140.26,180.03,180.11,2.69
2858,"2023-11-01","Gujarat","24",2981.72,3665.77,3475.42,730.35
2859,"2023-11-01","Haryana","06",1415.4,1778.52,5868.5,669.6
2860,"2023-11-01","Himachal Pradesh","02",128.64,185.23,487.01,1.15
2861,"2023-11-01","Jammu And Kashmir","01",132.65,198.39,134.83,3.39
2862,"2023-11-01","Jharkhand","20",510.25,714.13,933.25,475.07
2863,"2023-11-01","Karnataka","29",2745.92,3312.81,4551.39,1360.03
2864,"2023-11-01","Kerala","32",873.74,1089.15,547.94,3.9
2865,"2023-11-01","Ladakh","37",24.54,34.06,3.67,0.0
2866,"2023-11-01","Lakshadweep","31",0.12,0.13,0.16,0.0
2867,"2023-11-01","Madhya Pradesh","23",881.06,1112.17,1016.85,635.96
2868,"2023-11-01","Maharashtra","27",6813.52,7925.71,8683.46,2162.08
2869,"2023-11-01","Manipur","14",13.64,18.82,7.15,0.13
2870,"2023-11-01","Meghalaya","17",32.16,41.1,87.89,1.47
2871,"2023-11-01","Mizoram","15",9.2,14.11,9.19,0.03
2872,"2023-11-01","Nagaland","13",23.46,29.24,11.06,2.8
2873,"2023-11-01","Odisha","21",1080.66,1251.59,1161.06,801.77
2874,"2023-11-01","Other Territory","97",11.13,16.86,193.51,0.0
2875,"2023-11-01","Puducherry","34",28.81,42.8,155.63,1.01
2876,"2023-11-01","Punjab","03",502.0,708.39,1032.71,21.85
2877,"2023-11-01","Rajasthan","08",1161.72,1489.09,1839.87,191.22
2878,"2023-11-01","Sikkim","11",19.4,23.35,190.73,0.09
2879,"2023-11-01","Tamil Nadu","33",2631.64,3385.39,3593.44,644.26
2880,"2023-11-01","Telangana","36",1221.71,1616.74,1630.97,516.48
2881,"2023-11-01","The Dadra And Nagar Haveli And Daman And Diu","38",41.49,54.6,236.41,0.15
2882,"2023-11-01","Tripura","16",27.35,35.74,19.93,0.13
2883,"2023-11-01","Uttar Pradesh","09",1863.64,2744.22,3029.79,1335.51
2884,"2023-11-01","Uttarakhand","05",313.35,485.55,791.52,10.21
2885,"2023-11-01","West Bengal","19",1496.83,1800.46,1290.89,326.32
2886,"2023-12-01","Andaman And Nicobar Islands","35",10.37,14.24,3.67,0.04
2887,"2023-12-01","Andhra Pradesh","28",841.26,1116.48,1267.97,319.03
2888,"2023-12-01","Arunachal Pradesh","12",38.45,45.85,12.17,0.21
2889,"2023-12-01","Assam","18",363.84,461.04,337.54,140.53
2890,"2023-12-01","Bihar","10",404.35,690.78,202.77,189.27
2891,"2023-12-01","Cbic","98",0.0,0.0,243.18,0.0
2892,"2023-12-01","Chandigarh","04",42.3,56.61,181.57,0.3
2893,"2023-12-01","Chhattisgarh","22",489.65,605.82,900.73,616.3
2894,"2023-12-01","Delhi","07",1012.06,1204.79,2793.12,111.37
2895,"2023-12-01","Goa","30",152.22,197.72,199.85,2.86
2896,"2023-12-01","Gujarat","24",2801.72,3357.84,3044.73,669.96
2897,"2023-12-01","Haryana","06",1247.99,1577.16,4728.68,575.72
2898,"2023-12-01","Himachal Pradesh","02",141.12,198.6,403.18,1.72
2899,"2023-12-01","Jammu And Kashmir","01",156.74,228.33,105.05,2.09
2900,"2023-12-01","Jharkhand","20",493.99,678.71,858.75,600.08
2901,"2023-12-01","Karnataka","29",2696.45,3357.31,4371.53,1333.48
2902,"2023-12-01","Kerala","32",865.21,1121.53,465.73,5.19
2903,"2023-12-01","Ladakh","37",21.71,30.74,5.21,0.13
2904,"2023-12-01","Lakshadweep","31",0.72,0.93,2.12,0.0
2905,"2023-12-01","Madhya Pradesh","23",867.98,1110.45,792.36,652.07
2906,"2023-12-01","Maharashtra","27",7527.61,8606.43,8655.87,2024.42
2907,"2023-12-01","Manipur","14",18.53,25.12,6.2,0.05
2908,"2023-12-01","Meghalaya","17",35.07,44.48,88.93,2.8
2909,"2023-12-01","Mizoram","15",10.02,14.7,2.02,0.1
2910,"2023-12-01","Nagaland","13",15.46,19.76,7.43,2.96
2911,"2023-12-01","Odisha","21",1071.42,1276.83,1207.11,796.06
2912,"2023-12-01","Other Territory","97",17.11,26.0,183.73,0.0
2913,"2023-12-01","Puducherry","34",28.01,41.12,162.21,0.61
2914,"2023-12-01","Punjab","03",450.57,668.71,738.23,17.41
2915,"2023-12-01","Rajasthan","08",1077.08,1384.78,1191.11,174.56
2916,"2023-12-01","Sikkim","11",17.32,20.48,215.86,0.01
2917,"2023-12-01","Tamil Nadu","33",2560.77,3283.37,3393.7,649.72
2918,"2023-12-01","Telangana","36",1246.0,1584.54,1365.19,557.16
2919,"2023-12-01","The Dadra And Nagar Haveli And Daman And Diu","38",43.3,54.99,234.67,0.5
2920,"2023-12-01","Tripura","16",29.45,40.47,9.26,0.06
2921,"2023-12-01","Uttar Pradesh","09",1833.84,2539.32,2314.44,1323.0
2922,"2023-12-01","Uttarakhand","05",294.06,421.38,744.4,9.83
2923,"2023-12-01","West Bengal","19",1519.56,1827.76,1281.08,390.33
2924,"2024-01-01","Andaman And Nicobar Islands","35",12.67,16.49,5.29,0.05
2925,"2024-01-01","Andhra Pradesh","28",866.79,1143.12,1317.46,259.87
2926,"2024-01-01","Arunachal Pradesh","12",28.83,35.79,12.18,0.09
2927,"2024-01-01","Assam","18",419.28,559.81,296.98,96.65
2928,"2024-01-01","Bihar","10",421.19,721.14,261.4,161.35
2929,"2024-01-01","Cbic","98",0.0,0.0,236.72,0.0
2930,"2024-01-01","Chandigarh","04",51.96,72.16,122.36,5.09
2931,"2024-01-01","Chhattisgarh","22",587.4,700.6,1015.21,645.33
2932,"2024-01-01","Delhi","07",1151.74,1389.93,3101.1,131.4
2933,"2024-01-01","Goa","30",171.97,228.97,180.58,5.37
2934,"2024-01-01","Gujarat","24",3033.7,3627.27,3610.59,695.9
2935,"2024-01-01","Haryana","06",1466.22,1855.13,5719.89,580.52
2936,"2024-01-01","Himachal Pradesh","02",168.2,238.15,466.29,1.94
2937,"2024-01-01","Jammu And Kashmir","01",175.19,260.64,127.75,3.05
2938,"2024-01-01","Jharkhand","20",504.9,682.61,1269.66,636.16
2939,"2024-01-01","Karnataka","29",3045.55,3715.29,5234.61,1324.8
2940,"2024-01-01","Kerala","32",958.29,1285.59,523.97,8.52
2941,"2024-01-01","Ladakh","37",18.84,26.05,4.22,0.07
2942,"2024-01-01","Lakshadweep","31",0.12,0.15,1.14,0.0
2943,"2024-01-01","Madhya Pradesh","23",917.95,1152.45,989.98,633.3
2944,"2024-01-01","Maharashtra","27",7415.45,8524.74,10330.22,2071.57
2945,"2024-01-01","Manipur","14",18.16,27.83,9.87,0.56
2946,"2024-01-01","Meghalaya","17",43.7,58.93,97.2,0.56
2947,"2024-01-01","Mizoram","15",15.09,20.69,2.85,0.05
2948,"2024-01-01","Nagaland","13",16.64,22.73,8.19,3.59
2949,"2024-01-01","Odisha","21",1186.99,1428.72,1485.86,861.59
2950,"2024-01-01","Other Territory","97",12.5,17.57,168.01,0.0
2951,"2024-01-01","Puducherry","34",31.45,53.7,150.21,1.93
2952,"2024-01-01","Punjab","03",539.02,777.29,847.71,25.07
2953,"2024-01-01","Rajasthan","08",1270.85,1601.07,1477.37,175.88
2954,"2024-01-01","Sikkim","11",19.32,22.89,252.87,0.1
2955,"2024-01-01","Tamil Nadu","33",2495.15,3297.6,3165.04,648.54
2956,"2024-01-01","Telangana","36",1421.84,1853.9,1580.23,592.25
2957,"2024-01-01","The Dadra And Nagar Haveli And Daman And Diu","38",45.57,57.35,293.48,0.1
2958,"2024-01-01","Tripura","16",30.17,38.57,11.68,0.3
2959,"2024-01-01","Uttar Pradesh","09",2096.95,2880.7,2432.66,1185.31
2960,"2024-01-01","Uttarakhand","05",303.5,447.97,850.48,14.51
2961,"2024-01-01","West Bengal","19",1721.71,2051.65,1290.28,401.57
2962,"2024-02-01","Andaman And Nicobar Islands","35",15.09,19.81,4.04,0.23
2963,"2024-02-01","Andhra Pradesh","28",884.63,1145.21,1400.43,247.83
2964,"2024-02-01","Arunachal Pradesh","12",36.82,48.36,15.72,0.12
2965,"2024-02-01","Assam","18",403.0,507.08,292.56,186.99
2966,"2024-02-01","Bihar","10",399.29,689.37,214.36,188.08
2967,"2024-02-01","Cbic","98",0.0,0.0,231.93,0.0
2968,"2024-02-01","Chandigarh","04",42.95,58.94,106.97,2.11
2969,"2024-02-01","Chhattisgarh","22",597.74,712.07,1130.32,683.74
2970,"2024-02-01","Delhi","07",1098.07,1300.18,3025.19,120.52
2971,"2024-02-01","Goa","30",181.24,223.63,172.3,3.53
2972,"2024-02-01","Gujarat","24",3103.69,3808.84,3428.24,688.12
2973,"2024-02-01","Haryana","06",1315.33,1720.33,4642.79,590.79
2974,"2024-02-01","Himachal Pradesh","02",145.6,203.86,395.82,0.81
2975,"2024-02-01","Jammu And Kashmir","01",181.07,231.34,115.7,3.91
2976,"2024-02-01","Jharkhand","20",532.74,740.27,1034.63,625.13
2977,"2024-02-01","Karnataka","29",2942.2,3519.92,4670.27,1682.49
2978,"2024-02-01","Kerala","32",939.96,1230.52,512.44,4.76
2979,"2024-02-01","Ladakh","37",14.85,17.91,1.93,0.01
2980,"2024-02-01","Lakshadweep","31",0.82,0.93,0.16,0.0
2981,"2024-02-01","Madhya Pradesh","23",909.09,1105.89,935.93,620.67
2982,"2024-02-01","Maharashtra","27",7211.31,8470.41,9310.44,2072.53
2983,"2024-02-01","Manipur","14",18.92,28.4,8.08,0.15
2984,"2024-02-01","Meghalaya","17",44.25,53.02,95.65,0.4
2985,"2024-02-01","Mizoram","15",18.92,27.04,3.36,0.02
2986,"2024-02-01","Nagaland","13",15.41,21.24,10.53,4.03
2987,"2024-02-01","Odisha","21",1232.02,1464.73,1603.46,835.6
2988,"2024-02-01","Other Territory","97",14.38,17.97,171.48,0.0
2989,"2024-02-01","Puducherry","34",27.5,41.54,161.47,0.26
2990,"2024-02-01","Punjab","03",468.33,631.39,834.26,21.15
2991,"2024-02-01","Rajasthan","08",1136.53,1428.73,1459.46,186.53
2992,"2024-02-01","Sikkim","11",19.07,23.3,256.68,0.13
2993,"2024-02-01","Tamil Nadu","33",2543.02,3396.67,3098.21,674.6
2994,"2024-02-01","Telangana","36",1418.86,1742.76,1461.76,587.15
2995,"2024-02-01","The Dadra And Nagar Haveli And Daman And Diu","38",46.06,60.13,248.87,0.43
2996,"2024-02-01","Tripura","16",33.3,41.57,10.26,0.14
2997,"2024-02-01","Uttar Pradesh","09",1889.91,2515.07,2321.3,1327.55
2998,"2024-02-01","Uttarakhand","05",298.65,439.69,776.22,10.61
2999,"2024-02-01","West Bengal","19",1604.66,1927.33,1341.59,483.24
3000,"2024-03-01","Andaman And Nicobar Islands","35",12.37,15.35,4.43,0.06
3001,"2024-03-01","Andhra Pradesh","28",1022.48,1312.44,1501.3,245.7
3002,"2024-03-01","Arunachal Pradesh","12",69.45,79.58,18.44,0.17
3003,"2024-03-01","Assam","18",477.95,596.96,350.79,117.62
3004,"2024-03-01","Bihar","10",553.52,1057.39,239.56,140.93
3005,"2024-03-01","Cbic","98",0.0,0.0,220.43,0.0
3006,"2024-03-01","Chandigarh","04",51.59,62.54,121.84,2.18
3007,"2024-03-01","Chhattisgarh","22",650.44,757.85,1056.1,678.55
3008,"2024-03-01","Delhi","07",1225.07,1412.73,3057.59,124.55
3009,"2024-03-01","Goa","30",166.5,214.37,180.55,3.71
3010,"2024-03-01","Gujarat","24",3210.45,3905.96,3685.87,589.96
