GST Id,Date,State Name,State Code,CGST,SGST,IGST,CESS,Total_GST,Year,Month,Region_type
338,01-04-2018,Jharkhand,20,348.7,489.66,1045.35,504.82,2388.53,2018-01-01,1900-04-01,State
339,01-04-2018,Karnataka,29,1608.18,2192.43,2640.19,906.45,7347.249999999999,2018-01-01,1900-04-01,State
340,01-04-2018,Kerala,32,457.51,702.07,232.56,4.02,1396.1599999999999,2018-01-01,1900-04-01,State
341,01-04-2018,Lakshadweep,31,1.17,1.26,0.09,0.0,2.5199999999999996,2018-01-01,1900-04-01,Union Territory
342,01-04-2018,Madhya Pradesh,23,525.89,717.05,646.84,454.56,2344.34,2018-01-01,1900-04-01,State
343,01-04-2018,Maharashtra,27,4254.07,5382.56,5963.59,1125.63,16725.850000000002,2018-01-01,1900-04-01,State
344,01-04-2018,Manipur,14,13.9,18.42,1.49,0.03,33.84,2018-01-01,1900-04-01,State
345,01-04-2018,Meghalaya,17,23.66,32.8,92.31,3.64,152.40999999999997,2018-01-01,1900-04-01,State
346,01-04-2018,Mizoram,15,5.88,9.41,1.96,0.04,17.29,2018-01-01,1900-04-01,State
347,01-04-2018,Nagaland,13,4.43,7.24,5.12,0.17,16.96,2018-01-01,1900-04-01,State
348,01-04-2018,Odisha,21,448.98,639.24,495.94,583.64,2167.8,2018-01-01,1900-04-01,State
349,01-04-2018,Other Territory,97,7.03,18.77,53.49,0.0,79.29,2018-01-01,1900-04-01,State
350,01-04-2018,Puducherry,34,20.67,31.38,117.98,0.22,170.25,2018-01-01,1900-04-01,Union Territory
351,01-04-2018,Punjab,3,310.48,498.58,432.34,17.0,1258.3999999999999,2018-01-01,1900-04-01,State
352,01-04-2018,Rajasthan,8,659.25,903.88,903.75,141.83,2608.71,2018-01-01,1900-04-01,State
353,01-04-2018,Sikkim,11,11.58,15.74,123.22,0.0,150.54,2018-01-01,1900-04-01,State
354,01-04-2018,Tamil Nadu,33,1499.28,2096.08,2395.6,674.98,6665.939999999999,2018-01-01,1900-04-01,State
355,01-04-2018,Telangana,36,715.3,1021.27,1127.47,513.64,3377.68,2018-01-01,1900-04-01,State
356,01-04-2018,The Dadra And Nagar Haveli And Daman And Diu,38,28.75,41.26,187.56,0.14,257.71,2018-01-01,1900-04-01,State
357,01-04-2018,Tripura,16,16.95,25.48,3.22,0.06,45.71,2018-01-01,1900-04-01,State
358,01-04-2018,Uttar Pradesh,9,1330.07,2115.07,1545.28,1029.82,6020.24,2018-01-01,1900-04-01,State
359,01-04-2018,Uttarakhand,5,211.48,355.83,924.75,22.56,1514.62,2018-01-01,1900-04-01,State
360,01-04-2018,West Bengal,19,1017.02,1359.81,925.64,388.16,3690.6299999999997,2018-01-01,1900-04-01,State
361,01-05-2018,Andaman And Nicobar Islands,35,5.6,8.63,1.96,0.03,16.220000000000002,2018-01-01,1900-05-01,Union Territory
362,01-05-2018,Andhra Pradesh,28,488.45,689.92,762.84,20.87,1962.08,2018-01-01,1900-05-01,State
363,01-05-2018,Arunachal Pradesh,12,9.77,15.39,4.48,0.01,29.650000000000002,2018-01-01,1900-05-01,State
364,01-05-2018,Assam,18,314.07,399.25,185.11,25.97,924.4,2018-01-01,1900-05-01,State
365,01-05-2018,Bihar,10,167.85,335.01,119.73,116.8,739.39,2018-01-01,1900-05-01,State
366,01-05-2018,Cbic,98,0.0,0.0,41.07,0.0,41.07,2018-01-01,1900-05-01,State
367,01-05-2018,Chandigarh,4,26.89,36.46,68.8,0.07,132.22,2018-01-01,1900-05-01,Union Territory
368,01-05-2018,Chhattisgarh,22,299.94,378.1,662.44,529.11,1869.5900000000001,2018-01-01,1900-05-01,State
369,01-05-2018,Delhi,7,631.29,797.35,1402.19,84.07,2914.9,2018-01-01,1900-05-01,Union Territory
370,01-05-2018,Goa,30,78.8,106.46,129.48,2.79,317.53000000000003,2018-01-01,1900-05-01,State
371,01-05-2018,Gujarat,24,1726.58,2177.27,2016.55,341.56,6261.96,2018-01-01,1900-05-01,State
372,01-05-2018,Haryana,6,690.59,1015.29,2515.98,351.88,4573.740000000001,2018-01-01,1900-05-01,State
373,01-05-2018,Himachal Pradesh,2,74.38,116.83,453.85,1.05,646.1099999999999,2018-01-01,1900-05-01,State
374,01-05-2018,Jammu And Kashmir,1,70.6,119.22,72.76,4.37,266.95,2018-01-01,1900-05-01,Union Territory
375,01-05-2018,Jharkhand,20,251.29,358.41,893.7,454.38,1957.7800000000002,2018-01-01,1900-05-01,State
376,01-05-2018,Karnataka,29,1260.0,1691.95,2102.05,698.12,5752.12,2018-01-01,1900-05-01,State
377,01-05-2018,Kerala,32,419.93,658.95,216.05,5.47,1300.4,2018-01-01,1900-05-01,State
378,01-05-2018,Lakshadweep,31,0.06,0.06,0.02,0.0,0.13999999999999999,2018-01-01,1900-05-01,Union Territory
379,01-05-2018,Madhya Pradesh,23,383.89,555.28,527.63,396.84,1863.6399999999999,2018-01-01,1900-05-01,State
380,01-05-2018,Maharashtra,27,3684.41,4606.0,3960.49,796.5,13047.4,2018-01-01,1900-05-01,State
381,01-05-2018,Manipur,14,5.26,9.28,1.95,0.17,16.66,2018-01-01,1900-05-01,State
382,01-05-2018,Meghalaya,17,13.72,19.92,89.94,3.02,126.6,2018-01-01,1900-05-01,State
383,01-05-2018,Mizoram,15,3.15,6.47,4.14,0.0,13.759999999999998,2018-01-01,1900-05-01,State
384,01-05-2018,Nagaland,13,3.14,5.98,3.99,0.32,13.430000000000001,2018-01-01,1900-05-01,State
385,01-05-2018,Odisha,21,360.08,499.24,637.63,395.01,1891.9599999999998,2018-01-01,1900-05-01,State
386,01-05-2018,Other Territory,97,14.05,24.99,686.59,0.0,725.63,2018-01-01,1900-05-01,State
387,01-05-2018,Puducherry,34,18.21,26.94,110.19,0.16,155.5,2018-01-01,1900-05-01,Union Territory
388,01-05-2018,Punjab,3,237.85,397.4,487.8,16.26,1139.31,2018-01-01,1900-05-01,State
389,01-05-2018,Rajasthan,8,637.39,848.79,873.4,132.92,2492.5,2018-01-01,1900-05-01,State
390,01-05-2018,Sikkim,11,9.94,13.55,143.15,0.66,167.3,2018-01-01,1900-05-01,State
391,01-05-2018,Tamil Nadu,33,1388.18,1927.11,1682.28,491.02,5488.59,2018-01-01,1900-05-01,State
392,01-05-2018,Telangana,36,547.3,806.81,790.83,474.12,2619.06,2018-01-01,1900-05-01,State
393,01-05-2018,The Dadra And Nagar Haveli And Daman And Diu,38,20.57,29.54,169.47,0.06,219.64,2018-01-01,1900-05-01,State
394,01-05-2018,Tripura,16,16.9,25.84,2.68,0.24,45.66,2018-01-01,1900-05-01,State
395,01-05-2018,Uttar Pradesh,9,971.73,1502.79,1302.46,838.84,4615.82,2018-01-01,1900-05-01,State
396,01-05-2018,Uttarakhand,5,160.37,303.98,761.5,20.84,1246.6899999999998,2018-01-01,1900-05-01,State
397,01-05-2018,West Bengal,19,869.32,1171.3,786.37,281.4,3108.39,2018-01-01,1900-05-01,State
398,01-06-2018,Andaman And Nicobar Islands,35,11.29,13.87,2.47,0.06,27.689999999999994,2018-01-01,1900-06-01,Union Territory
399,01-06-2018,Andhra Pradesh,28,460.33,668.17,780.49,26.61,1935.6,2018-01-01,1900-06-01,State
400,01-06-2018,Arunachal Pradesh,12,9.32,13.54,3.95,0.01,26.82,2018-01-01,1900-06-01,State
401,01-06-2018,Assam,18,171.54,250.27,195.99,44.86,662.66,2018-01-01,1900-06-01,State
402,01-06-2018,Bihar,10,178.75,365.74,87.86,128.78,761.13,2018-01-01,1900-06-01,State
403,01-06-2018,Cbic,98,0.0,0.0,45.1,0.0,45.1,2018-01-01,1900-06-01,State
404,01-06-2018,Chandigarh,4,25.54,39.69,70.78,0.39,136.39999999999998,2018-01-01,1900-06-01,Union Territory
405,01-06-2018,Chhattisgarh,22,303.48,383.21,693.19,521.86,1901.7400000000002,2018-01-01,1900-06-01,State
406,01-06-2018,Delhi,7,619.82,795.19,1601.91,86.36,3103.28,2018-01-01,1900-06-01,Union Territory
407,01-06-2018,Goa,30,83.28,113.49,135.33,3.15,335.25,2018-01-01,1900-06-01,State
408,01-06-2018,Gujarat,24,1634.99,2075.49,2251.42,400.6,6362.5,2018-01-01,1900-06-01,State
409,01-06-2018,Haryana,6,709.28,1090.66,2436.53,398.01,4634.4800000000005,2018-01-01,1900-06-01,State
410,01-06-2018,Himachal Pradesh,2,81.19,128.47,430.16,1.44,641.2600000000001,2018-01-01,1900-06-01,State
411,01-06-2018,Jammu And Kashmir,1,70.74,119.02,72.19,4.17,266.12,2018-01-01,1900-06-01,Union Territory
412,01-06-2018,Jharkhand,20,273.36,385.05,849.82,470.87,1979.1,2018-01-01,1900-06-01,State
413,01-06-2018,Karnataka,29,1317.79,1771.66,2285.64,868.72,6243.81,2018-01-01,1900-06-01,State
414,01-06-2018,Kerala,32,426.52,683.9,190.0,5.59,1306.01,2018-01-01,1900-06-01,State
415,01-06-2018,Lakshadweep,31,3.09,3.13,0.13,0.0,6.35,2018-01-01,1900-06-01,Union Territory
416,01-06-2018,Madhya Pradesh,23,418.54,609.99,543.58,432.46,2004.5700000000002,2018-01-01,1900-06-01,State
417,01-06-2018,Maharashtra,27,3898.98,4810.38,4398.22,913.23,14020.810000000001,2018-01-01,1900-06-01,State
418,01-06-2018,Manipur,14,8.44,12.39,1.09,0.06,21.979999999999997,2018-01-01,1900-06-01,State
419,01-06-2018,Meghalaya,17,14.92,20.95,76.04,4.27,116.17999999999999,2018-01-01,1900-06-01,State
420,01-06-2018,Mizoram,15,3.25,6.24,0.74,0.03,10.26,2018-01-01,1900-06-01,State
421,01-06-2018,Nagaland,13,2.85,5.54,4.44,0.6,13.430000000000001,2018-01-01,1900-06-01,State
422,01-06-2018,Odisha,21,407.43,535.87,786.43,422.17,2151.9,2018-01-01,1900-06-01,State
423,01-06-2018,Other Territory,97,13.62,21.75,102.25,0.0,137.62,2018-01-01,1900-06-01,State
424,01-06-2018,Puducherry,34,19.61,27.2,98.99,0.24,146.04000000000002,2018-01-01,1900-06-01,Union Territory
425,01-06-2018,Punjab,3,250.79,441.5,489.74,18.2,1200.23,2018-01-01,1900-06-01,State
426,01-06-2018,Rajasthan,8,606.74,833.94,850.17,133.24,2424.09,2018-01-01,1900-06-01,State
427,01-06-2018,Sikkim,11,10.12,14.44,146.41,0.01,170.98,2018-01-01,1900-06-01,State
428,01-06-2018,Tamil Nadu,33,1278.2,1806.52,1526.61,575.66,5186.99,2018-01-01,1900-06-01,State
429,01-06-2018,Telangana,36,563.43,797.96,792.22,547.87,2701.4799999999996,2018-01-01,1900-06-01,State
430,01-06-2018,The Dadra And Nagar Haveli And Daman And Diu,38,22.48,34.52,158.16,0.03,215.19,2018-01-01,1900-06-01,State
431,01-06-2018,Tripura,16,12.06,19.46,3.68,0.06,35.260000000000005,2018-01-01,1900-06-01,State
432,01-06-2018,Uttar Pradesh,9,1034.74,1624.02,1374.16,999.74,5032.66,2018-01-01,1900-06-01,State
433,01-06-2018,Uttarakhand,5,164.16,309.88,770.71,21.28,1266.03,2018-01-01,1900-06-01,State
434,01-06-2018,West Bengal,19,857.67,1188.32,747.79,318.08,3111.8599999999997,2018-01-01,1900-06-01,State
435,01-07-2018,Andaman And Nicobar Islands,35,4.28,8.38,1.74,0.02,14.42,2018-01-01,1900-07-01,Union Territory
436,01-07-2018,Andhra Pradesh,28,483.57,723.34,776.03,43.2,2026.14,2018-01-01,1900-07-01,State
437,01-07-2018,Arunachal Pradesh,12,10.05,14.69,3.89,0.02,28.650000000000002,2018-01-01,1900-07-01,State
438,01-07-2018,Assam,18,162.93,259.53,197.37,41.19,661.02,2018-01-01,1900-07-01,State
439,01-07-2018,Bihar,10,194.84,393.18,100.65,162.54,851.2099999999999,2018-01-01,1900-07-01,State
440,01-07-2018,Cbic,98,0.0,0.0,27.97,0.0,27.97,2018-01-01,1900-07-01,State
441,01-07-2018,Chandigarh,4,29.85,41.03,76.75,0.3,147.93,2018-01-01,1900-07-01,Union Territory
442,01-07-2018,Chhattisgarh,22,337.88,420.32,550.55,601.32,1910.0700000000002,2018-01-01,1900-07-01,State
443,01-07-2018,Delhi,7,662.98,834.08,1513.8,83.97,3094.8299999999995,2018-01-01,1900-07-01,Union Territory
444,01-07-2018,Goa,30,73.71,106.01,137.69,1.28,318.68999999999994,2018-01-01,1900-07-01,State
445,01-07-2018,Gujarat,24,1543.92,1997.23,2189.68,348.87,6079.7,2018-01-01,1900-07-01,State
446,01-07-2018,Haryana,6,680.22,1003.56,2311.71,299.16,4294.65,2018-01-01,1900-07-01,State
447,01-07-2018,Himachal Pradesh,2,85.42,131.11,399.77,1.2,617.5,2018-01-01,1900-07-01,State
448,01-07-2018,Jammu And Kashmir,1,80.44,134.72,95.6,7.18,317.94,2018-01-01,1900-07-01,Union Territory
449,01-07-2018,Jharkhand,20,300.68,429.5,710.62,407.15,1847.9500000000003,2018-01-01,1900-07-01,State
450,01-07-2018,Karnataka,29,1389.42,1919.36,2473.95,993.51,6776.24,2018-01-01,1900-07-01,State
451,01-07-2018,Kerala,32,404.76,657.7,210.7,3.52,1276.68,2018-01-01,1900-07-01,State
452,01-07-2018,Lakshadweep,31,0.38,0.42,0.08,0.0,0.88,2018-01-01,1900-07-01,Union Territory
453,01-07-2018,Madhya Pradesh,23,455.35,657.97,554.41,400.88,2068.61,2018-01-01,1900-07-01,State
454,01-07-2018,Maharashtra,27,3478.17,4529.76,4726.5,1016.69,13751.12,2018-01-01,1900-07-01,State
455,01-07-2018,Manipur,14,6.71,16.47,1.05,0.12,24.35,2018-01-01,1900-07-01,State
456,01-07-2018,Meghalaya,17,15.42,22.28,74.74,1.41,113.85,2018-01-01,1900-07-01,State
457,01-07-2018,Mizoram,15,3.05,5.65,1.52,0.0,10.219999999999999,2018-01-01,1900-07-01,State
458,01-07-2018,Nagaland,13,2.91,4.73,4.34,0.51,12.49,2018-01-01,1900-07-01,State
459,01-07-2018,Odisha,21,400.58,546.84,651.11,460.35,2058.88,2018-01-01,1900-07-01,State
460,01-07-2018,Other Territory,97,13.48,22.46,122.64,0.0,158.57999999999998,2018-01-01,1900-07-01,State
461,01-07-2018,Puducherry,34,20.09,29.17,111.55,0.15,160.96,2018-01-01,1900-07-01,Union Territory
462,01-07-2018,Punjab,3,265.76,453.4,436.09,16.18,1171.43,2018-01-01,1900-07-01,State
463,01-07-2018,Rajasthan,8,642.58,891.91,788.09,130.94,2453.52,2018-01-01,1900-07-01,State
464,01-07-2018,Sikkim,11,16.38,23.58,141.17,0.13,181.26,2018-01-01,1900-07-01,State
465,01-07-2018,Tamil Nadu,33,1367.35,1956.13,1636.15,656.16,5615.79,2018-01-01,1900-07-01,State
466,01-07-2018,Telangana,36,592.32,843.92,854.61,511.7,2802.5499999999997,2018-01-01,1900-07-01,State
467,01-07-2018,The Dadra And Nagar Haveli And Daman And Diu,38,23.37,35.4,176.35,0.03,235.15,2018-01-01,1900-07-01,State
468,01-07-2018,Tripura,16,17.41,24.48,3.51,0.58,45.98,2018-01-01,1900-07-01,State
469,01-07-2018,Uttar Pradesh,9,1055.82,1637.23,1280.82,1009.23,4983.1,2018-01-01,1900-07-01,State
470,01-07-2018,Uttarakhand,5,179.41,321.93,889.7,17.07,1408.11,2018-01-01,1900-07-01,State
471,01-07-2018,West Bengal,19,875.78,1195.39,866.14,351.42,3288.73,2018-01-01,1900-07-01,State
472,01-08-2018,Andaman And Nicobar Islands,35,4.12,8.17,1.22,0.09,13.6,2018-01-01,1900-08-01,Union Territory
473,01-08-2018,Andhra Pradesh,28,448.51,646.09,777.33,18.83,1890.7599999999998,2018-01-01,1900-08-01,State
474,01-08-2018,Arunachal Pradesh,12,7.14,11.08,4.22,0.23,22.669999999999998,2018-01-01,1900-08-01,State
